@Version:0.9.1
@SampleID:gsa

@@SEQUENCEID	BINID	TAXID	_LENGTH
RH|P|C19190	1285_CN	407	24919
RH|P|C22802	1285_CN	407	162115
RH|P|C21050	1285_CN	407	151306
RH|P|C34100	1285_CN	407	425
RH|P|C17760	1285_CN	407	134378
RH|P|C13912	1285_CN	407	122209
RH|P|C16007	1285_CN	407	102966
RH|P|C29404	1285_CN	407	96233
RH|P|C17409	1285_CN	407	91199
RH|P|C36875	1285_CN	407	569
RH|P|C26572	1285_CN	407	85598
RH|P|C33580	1285_CN	407	1223
RH|P|C5980	1285_CN	407	29898
RH|P|C18548	1285_CN	407	65615
RH|P|C4608	1285_CN	407	62661
RH|P|C23220	1285_CN	407	62809
RH|P|C5255	1285_CN	407	49189
RH|P|C41118	1285_CN	407	48880
RH|P|C8335	1285_CN	407	45529
RH|P|C9475	1285_CN	407	39631
RH|P|C36867	1285_CN	407	52404
RH|P|C28062	1285_CN	407	36421
RH|P|C32565	1285_CN	407	34493
RH|P|C13691	1285_CN	407	34140
RH|P|C40862	1285_CN	407	45345
RH|P|C13867	1285_CN	407	24769
RH|P|C17745	1285_CN	407	20199
RH|P|C10874	1285_CN	407	14616
RH|P|C25256	1285_CN	407	11927
RH|P|C15535	1285_CN	407	11621
RH|P|C18669	1285_CN	407	11177
RH|P|C8869	1285_CN	407	8219
RH|P|C16578	1285_CN	407	6080
RH|P|C30246	1285_CN	407	1081
RH|P|C24262	1285_CN	407	6097
RH|P|C25076	1285_CN	407	503
RH|P|C1341	1285_CN	407	5912
RH|P|C38487	1285_CN	407	5888
RH|P|C904	1285_CN	407	4587
RH|P|C27765	1285_CN	407	2218
RH|P|C17801	1285_CN	407	1813
RH|P|C15947	1285_CN	407	1450
RH|P|C2391	1285_CN	407	1191
RH|P|C34227	1285_CN	407	1022
RH|P|C36523	1036722	1120995	492444
RH|P|C29877	1036722	1120995	167480
RH|P|C38631	1036722	1120995	124209
RH|P|C20313	1036722	1120995	122691
RH|P|C7767	1036722	1120995	122316
RH|P|C18666	1036722	1120995	106957
RH|P|C23519	1036722	1120995	98037
RH|P|C27666	1036722	1120995	80484
RH|P|C36584	1036722	1120995	76058
RH|P|C8066	1036722	1120995	74022
RH|P|C6129	1036722	1120995	73280
RH|P|C2869	1036722	1120995	71092
RH|P|C38139	1036722	1120995	54415
RH|P|C39379	1036722	1120995	54238
RH|P|C19487	1036722	1120995	44020
RH|P|C12736	1036722	1120995	38206
RH|P|C21119	1036722	1120995	37247
RH|P|C15229	1036722	1120995	32765
RH|P|C11459	1036722	1120995	27984
RH|P|C10257	1036722	1120995	22347
RH|P|C12400	1036722	1120995	20713
RH|P|C31276	1036722	1120995	13692
RH|P|C19815	1036722	1120995	10805
RH|P|C19749	1036722	1120995	10021
RH|P|C9330	1036722	1120995	9965
RH|P|C14976	1036722	1120995	9430
RH|P|C13760	1036722	1120995	8303
RH|P|C14969	1036722	1120995	6085
RH|P|C40066	1036722	1120995	5729
RH|P|C20102	1036722	1120995	2704
RH|P|C448	1036722	1120995	1918
RH|P|C2212	1036722	1120995	1253
RH|P|C1326	Sample15_71	32644	8427
RH|P|C28685	Sample6_260	45202	14968
RH|P|C23095	evo_1220_Q.034	293890	710473
RH|P|C20095	evo_1220_Q.034	293890	454
RH|P|C26043	evo_1220_Q.034	293890	576725
RH|P|C6271	evo_1220_Q.034	293890	5615
RH|P|C13817	evo_1220_Q.034	293890	62587
RH|P|C13412	evo_1220_Q.034	293890	369766
RH|P|C12013	evo_1220_Q.034	293890	1542
RH|P|C19324	evo_1220_Q.034	293890	343433
RH|P|C1411	evo_1220_Q.034	293890	1239
RH|P|C11773	evo_1220_Q.034	293890	299354
RH|P|C25506	evo_1220_Q.034	293890	1474
RH|P|C26584	evo_1220_Q.034	293890	243901
RH|P|C12814	evo_1220_Q.034	293890	228479
RH|P|C15787	evo_1220_Q.034	293890	201170
RH|P|C33187	evo_1220_Q.034	293890	187436
RH|P|C5271	evo_1220_Q.034	293890	187160
RH|P|C12671	evo_1220_Q.034	293890	1348
RH|P|C24688	evo_1220_Q.034	293890	801
RH|P|C21418	evo_1220_Q.034	293890	733
RH|P|C17364	evo_1220_Q.034	293890	444
RH|P|C1815	evo_1220_Q.034	293890	1414
RH|P|C8491	evo_1220_Q.034	293890	118035
RH|P|C40212	evo_1220_Q.034	293890	21918
RH|P|C22577	evo_1220_Q.034	293890	108642
RH|P|C28100	evo_1220_Q.034	293890	594
RH|P|C25040	evo_1220_Q.034	293890	1506
RH|P|C35132	evo_1220_Q.034	293890	148173
RH|P|C39579	evo_1220_Q.034	293890	331
RH|P|C6250	evo_1220_Q.034	293890	104930
RH|P|C9622	evo_1220_Q.034	293890	103865
RH|P|C19707	evo_1220_Q.034	293890	104263
RH|P|C29825	evo_1220_Q.034	293890	91615
RH|P|C11951	evo_1220_Q.034	293890	89126
RH|P|C3833	evo_1220_Q.034	293890	83705
RH|P|C24154	evo_1220_Q.034	293890	102647
RH|P|C35720	evo_1220_Q.034	293890	67297
RH|P|C30036	evo_1220_Q.034	293890	45349
RH|P|C19534	evo_1220_Q.034	293890	40105
RH|P|C40123	evo_1220_Q.034	293890	38492
RH|P|C9774	evo_1220_Q.034	293890	446
RH|P|C7077	evo_1220_Q.034	293890	6410
RH|P|C25250	evo_1220_Q.034	293890	6237
RH|P|C11174	evo_1220_Q.034	293890	2509
RH|P|C1116	evo_1220_Q.034	293890	4064
RH|P|C27430	evo_1220_Q.034	293890	2727
RH|P|C37562	evo_1220_Q.034	293890	2072
RH|P|C18260	evo_1220_Q.034	293890	1648
RH|P|C14257	evo_1220_Q.034	293890	1609
RH|P|C4596	evo_1220_Q.034	293890	1589
RH|P|C28823	Sample18_241	32644	7795
RH|P|C35842	Sample18_14	32644	41287
RH|P|C35280	Sample19_117	32644	14362
RH|P|C8117	Sample19_293	32644	7365
RH|P|C24315	1220_AA	1386	341656
RH|P|C13977	1220_AA	1386	158536
RH|P|C9045	1220_AA	1386	285
RH|P|C36242	1220_AA	1386	324
RH|P|C18503	1220_AA	1386	84583
RH|P|C29647	1220_AA	1386	313830
RH|P|C16672	1220_AA	1386	149018
RH|P|C11123	1220_AA	1386	237642
RH|P|C20953	1220_AA	1386	2019
RH|P|C31321	1220_AA	1386	258
RH|P|C38609	1220_AA	1386	104736
RH|P|C22898	1220_AA	1386	89713
RH|P|C8137	1220_AA	1386	259
RH|P|C8012	1220_AA	1386	354
RH|P|C21726	1220_AA	1386	180241
RH|P|C41556	1220_AA	1386	244
RH|P|C13215	1220_AA	1386	418
RH|P|C20480	1220_AA	1386	405344
RH|P|C28278	1220_AA	1386	462
RH|P|C3102	1220_AA	1386	139030
RH|P|C14716	1220_AA	1386	232
RH|P|C4470	1220_AA	1386	715
RH|P|C14118	1220_AA	1386	44001
RH|P|C9135	1220_AA	1386	475429
RH|P|C13513	1220_AA	1386	61696
RH|P|C33677	1220_AA	1386	62237
RH|P|C6800	1220_AA	1386	841
RH|P|C30062	1220_AA	1386	214917
RH|P|C3957	1220_AA	1386	21795
RH|P|C6398	1220_AA	1386	298
RH|P|C7143	1220_AA	1386	651
RH|P|C24927	1220_AA	1386	2727
RH|P|C14728	1220_AA	1386	71722
RH|P|C17260	1220_AA	1386	171790
RH|P|C17106	1220_AA	1386	70546
RH|P|C25002	1220_AA	1386	64396
RH|P|C5187	1220_AA	1386	86881
RH|P|C37853	1220_AA	1386	157422
RH|P|C2962	1220_AA	1386	4359
RH|P|C37454	1220_AA	1386	721
RH|P|C40698	1220_AA	1386	223954
RH|P|C36682	1220_AA	1386	274
RH|P|C24519	1220_AA	1386	46194
RH|P|C24249	1220_AA	1386	177410
RH|P|C14514	1220_AA	1386	107763
RH|P|C18978	1220_AA	1386	282
RH|P|C8788	1220_AA	1386	10638
RH|P|C21603	1220_AA	1386	349
RH|P|C9444	1220_AA	1386	95601
RH|P|C38912	1220_AA	1386	83270
RH|P|C2630	1220_AA	1386	259
RH|P|C15775	1220_AA	1386	271
RH|P|C18163	1220_AA	1386	13588
RH|P|C35668	1220_AA	1386	121873
RH|P|C12717	1220_AA	1386	81772
RH|P|C13263	1220_AA	1386	14784
RH|P|C1509	1220_AA	1386	1607
RH|P|C30817	1220_AA	1386	80575
RH|P|C32946	1220_AA	1386	79422
RH|P|C25942	1220_AA	1386	64688
RH|P|C12330	1220_AA	1386	377
RH|P|C21626	1220_AA	1386	63180
RH|P|C4278	1220_AA	1386	62664
RH|P|C20239	1220_AA	1386	57018
RH|P|C29545	1220_AA	1386	50309
RH|P|C16304	1220_AA	1386	46643
RH|P|C41391	1220_AA	1386	5368
RH|P|C39175	1220_AA	1386	47016
RH|P|C39154	1220_AA	1386	271
RH|P|C29688	1220_AA	1386	14873
RH|P|C28403	1220_AA	1386	11271
RH|P|C41974	1220_AA	1386	23176
RH|P|C5744	1220_AA	1386	24023
RH|P|C39841	1220_AA	1386	21165
RH|P|C22594	1220_AA	1386	20368
RH|P|C39941	1220_AA	1386	13023
RH|P|C27783	1220_AA	1386	11822
RH|P|C40137	1220_AA	1386	7967
RH|P|C25147	1220_AA	1386	6589
RH|P|C41708	1220_AA	1386	3936
RH|P|C38424	1220_AA	1386	2448
RH|P|C1455	1220_AA	1386	2291
RH|P|C9261	1220_AA	1386	2006
RH|P|C9446	1220_AA	1386	257
RH|P|C23262	1220_AA	1386	1834
RH|P|C10349	1220_AA	1386	1290
RH|P|C16477	1220_AA	1386	1129
RH|P|C7570	1220_AA	1386	1031
RH|P|C9234	1220_AA	1386	1011
RH|P|C21552	Sample9_226	32644	5545
RH|P|C10994	1220_AK	32033	429
RH|P|C4558	1220_AK	32033	1250
RH|P|C33969	1220_AK	32033	398898
RH|P|C27056	1220_AK	32033	24223
RH|P|C3499	1220_AK	32033	1217
RH|P|C18213	1220_AK	32033	73465
RH|P|C26764	1220_AK	32033	281454
RH|P|C35015	1220_AK	32033	94930
RH|P|C25821	1220_AK	32033	3210
RH|P|C10398	1220_AK	32033	477
RH|P|C4989	1220_AK	32033	125297
RH|P|C34409	1220_AK	32033	284
RH|P|C27447	1220_AK	32033	14139
RH|P|C20240	1220_AK	32033	320
RH|P|C34061	1220_AK	32033	768
RH|P|C18737	1220_AK	32033	114548
RH|P|C15312	1220_AK	32033	10041
RH|P|C15237	1220_AK	32033	333
RH|P|C39353	1220_AK	32033	303864
RH|P|C36565	1220_AK	32033	319
RH|P|C40644	1220_AK	32033	7020
RH|P|C25326	1220_AK	32033	92034
RH|P|C29415	1220_AK	32033	10206
RH|P|C36539	1220_AK	32033	639
RH|P|C13432	1220_AK	32033	1085
RH|P|C6110	1220_AK	32033	450
RH|P|C19662	1220_AK	32033	42041
RH|P|C3104	1220_AK	32033	269
RH|P|C26479	1220_AK	32033	278465
RH|P|C390	1220_AK	32033	27534
RH|P|C1714	1220_AK	32033	42333
RH|P|C22561	1220_AK	32033	50357
RH|P|C24995	1220_AK	32033	309
RH|P|C40683	1220_AK	32033	11538
RH|P|C23360	1220_AK	32033	193340
RH|P|C23308	1220_AK	32033	531
RH|P|C37089	1220_AK	32033	186912
RH|P|C30457	1220_AK	32033	1789
RH|P|C1139	1220_AK	32033	7712
RH|P|C20375	1220_AK	32033	463
RH|P|C38803	1220_AK	32033	5655
RH|P|C26201	1220_AK	32033	165761
RH|P|C32436	1220_AK	32033	154401
RH|P|C9507	1220_AK	32033	137599
RH|P|C31372	1220_AK	32033	129261
RH|P|C36161	1220_AK	32033	792
RH|P|C33735	1220_AK	32033	122551
RH|P|C8771	1220_AK	32033	118829
RH|P|C30515	1220_AK	32033	114085
RH|P|C15076	1220_AK	32033	103984
RH|P|C10663	1220_AK	32033	97827
RH|P|C37025	1220_AK	32033	21114
RH|P|C23490	1220_AK	32033	64790
RH|P|C23561	1220_AK	32033	83845
RH|P|C33508	1220_AK	32033	83563
RH|P|C12780	1220_AK	32033	83075
RH|P|C33175	1220_AK	32033	82308
RH|P|C30474	1220_AK	32033	76445
RH|P|C21838	1220_AK	32033	629
RH|P|C2860	1220_AK	32033	45136
RH|P|C20587	1220_AK	32033	72771
RH|P|C3435	1220_AK	32033	57819
RH|P|C22830	1220_AK	32033	401
RH|P|C31733	1220_AK	32033	1938
RH|P|C33038	1220_AK	32033	740
RH|P|C13335	1220_AK	32033	56672
RH|P|C26719	1220_AK	32033	51241
RH|P|C8927	1220_AK	32033	36999
RH|P|C5178	1220_AK	32033	899
RH|P|C15816	1220_AK	32033	31231
RH|P|C17572	1220_AK	32033	31134
RH|P|C18387	1220_AK	32033	21868
RH|P|C39765	1220_AK	32033	21812
RH|P|C37557	1220_AK	32033	19081
RH|P|C33539	1220_AK	32033	16233
RH|P|C23734	1220_AK	32033	12374
RH|P|C800	1220_AK	32033	12079
RH|P|C9628	1220_AK	32033	715
RH|P|C20636	1220_AK	32033	722
RH|P|C21090	1220_AK	32033	5135
RH|P|C6098	1220_AK	32033	3885
RH|P|C9420	1220_AK	32033	3283
RH|P|C19080	1220_AK	32033	800
RH|P|C33906	1220_AK	32033	3058
RH|P|C24146	1220_AK	32033	1057
RH|P|C5027	1220_AK	32033	2833
RH|P|C18906	1220_AK	32033	2226
RH|P|C14723	1220_AK	32033	1622
RH|P|C11883	1220_AK	32033	1502
RH|P|C26237	1220_AK	32033	1265
RH|P|C14827	Sample22_404	45202	12000
RH|P|C36016	1139_BS	46913	35645
RH|P|C4152	1139_BS	46913	773638
RH|P|C15536	1139_BS	46913	463
RH|P|C4696	1139_BS	46913	574
RH|P|C40215	1139_BS	46913	789957
RH|P|C4059	1139_BS	46913	176744
RH|P|C41622	1139_BS	46913	39320
RH|P|C35671	1139_BS	46913	238819
RH|P|C16626	1139_BS	46913	399631
RH|P|C6689	1139_BS	46913	210101
RH|P|C29776	1139_BS	46913	32976
RH|P|C2786	1139_BS	46913	111094
RH|P|C32480	1139_BS	46913	294100
RH|P|C15255	1139_BS	46913	264601
RH|P|C22944	1139_BS	46913	172888
RH|P|C16363	1139_BS	46913	645
RH|P|C16237	1139_BS	46913	155240
RH|P|C38438	1139_BS	46913	130456
RH|P|C26379	1139_BS	46913	670
RH|P|C38978	1139_BS	46913	37772
RH|P|C38670	1139_BS	46913	31432
RH|P|C19934	1139_BS	46913	11720
RH|P|C41807	1139_BS	46913	5456
RH|P|C36760	1139_BS	46913	4549
RH|P|C8073	1139_BS	46913	3418
RH|P|C25269	1139_BS	46913	1861
RH|P|C651	Sample19_19	45202	59860
RH|P|C38017	1053019	756689	838724
RH|P|C2893	1053019	756689	121272
RH|P|C16864	1053019	756689	68542
RH|P|C23836	1053019	756689	207120
RH|P|C3300	1053019	756689	314201
RH|P|C40454	1053019	756689	322543
RH|P|C8794	1053019	756689	361765
RH|P|C35665	1053019	756689	587779
RH|P|C14957	1053019	756689	1375
RH|P|C25517	1053019	756689	69324
RH|P|C12526	1053019	756689	291253
RH|P|C20203	1053019	756689	15455
RH|P|C20033	1053019	756689	60613
RH|P|C8949	1053019	756689	134060
RH|P|C33673	1053019	756689	329402
RH|P|C34557	1053019	756689	184774
RH|P|C32127	1053019	756689	305193
RH|P|C16777	1053019	756689	300064
RH|P|C18536	1053019	756689	264500
RH|P|C20488	1053019	756689	26433
RH|P|C2191	1053019	756689	221114
RH|P|C36634	1053019	756689	24604
RH|P|C18257	1053019	756689	209004
RH|P|C13119	1053019	756689	165383
RH|P|C21024	1053019	756689	1383
RH|P|C28165	1053019	756689	60966
RH|P|C13597	1053019	756689	218759
RH|P|C20006	1053019	756689	209707
RH|P|C2123	1053019	756689	2093
RH|P|C32668	1053019	756689	6620
RH|P|C20830	1053019	756689	163779
RH|P|C35063	1053019	756689	277
RH|P|C12043	1053019	756689	724
RH|P|C14020	1053019	756689	162435
RH|P|C33666	1053019	756689	157277
RH|P|C18902	1053019	756689	28880
RH|P|C9042	1053019	756689	108653
RH|P|C19530	1053019	756689	134835
RH|P|C25677	1053019	756689	34573
RH|P|C27918	1053019	756689	67042
RH|P|C40130	1053019	756689	93810
RH|P|C34128	1053019	756689	643
RH|P|C29592	1053019	756689	1977
RH|P|C40316	1053019	756689	83985
RH|P|C9933	1053019	756689	86756
RH|P|C8519	1053019	756689	3484
RH|P|C8387	1053019	756689	263
RH|P|C19989	1053019	756689	74877
RH|P|C3832	1053019	756689	64348
RH|P|C9730	1053019	756689	58212
RH|P|C34919	1053019	756689	56172
RH|P|C28929	1053019	756689	53278
RH|P|C5101	1053019	756689	8534
RH|P|C34249	1053019	756689	36690
RH|P|C6339	1053019	756689	13028
RH|P|C4067	1053019	756689	29362
RH|P|C4207	1053019	756689	36114
RH|P|C35353	1053019	756689	23548
RH|P|C2077	1053019	756689	22462
RH|P|C11506	1053019	756689	14391
RH|P|C13811	1053019	756689	14111
RH|P|C12823	1053019	756689	13277
RH|P|C26606	1053019	756689	13195
RH|P|C30381	1053019	756689	8084
RH|P|C5878	1053019	756689	7968
RH|P|C24207	1053019	756689	6649
RH|P|C20692	1053019	756689	6591
RH|P|C15561	1053019	756689	6064
RH|P|C23126	1053019	756689	4171
RH|P|C40128	1053019	756689	3791
RH|P|C27256	1053019	756689	1125
RH|P|C30714	1053019	756689	911
RH|P|C27540	1053019	756689	3071
RH|P|C18154	1053019	756689	2907
RH|P|C38452	1053019	756689	2728
RH|P|C7966	1053019	756689	2664
RH|P|C33933	1053019	756689	1799
RH|P|C34672	1053019	756689	1489
RH|P|C15740	1053019	756689	1292
RH|P|C21725	1053019	756689	1304
RH|P|C31858	1053019	756689	1204
RH|P|C14657	1053019	756689	1140
RH|P|C11324	1053019	756689	993
RH|P|C35675	1053019	756689	1023
RH|P|C41500	Sample23_447	32644	7365
RH|P|C824	1285_CD	33882	917515
RH|P|C35153	1285_CD	33882	378
RH|P|C38577	1285_CD	33882	1768
RH|P|C39386	1285_CD	33882	991461
RH|P|C8121	1285_CD	33882	708768
RH|P|C15303	1285_CD	33882	573908
RH|P|C35411	1285_CD	33882	2195
RH|P|C28381	1285_CD	33882	140861
RH|P|C1423	1285_CD	33882	29795
RH|P|C1148	1285_CD	33882	388
RH|P|C33334	Sample6_219	45202	16109
RH|P|C18321	1286_CF	469	1167
RH|P|C26793	1286_CF	469	276693
RH|P|C373	1286_CF	469	310037
RH|P|C36956	1286_CF	469	9588
RH|P|C31935	1286_CF	469	199468
RH|P|C33339	1286_CF	469	1462426
RH|P|C27076	1286_CF	469	37328
RH|P|C8798	1286_CF	469	261
RH|P|C39784	1286_CF	469	500009
RH|P|C36404	1286_CF	469	315
RH|P|C18341	1286_CF	469	5596
RH|P|C15352	1286_CF	469	373478
RH|P|C12440	1286_CF	469	565
RH|P|C33075	1286_CF	469	267412
RH|P|C20361	1286_CF	469	213015
RH|P|C30578	1286_CF	469	174089
RH|P|C14535	1286_CF	469	87351
RH|P|C38802	1286_CF	469	348
RH|P|C18782	1286_CF	469	51002
RH|P|C29414	1286_CF	469	39249
RH|P|C1072	1286_CF	469	28086
RH|P|C11602	1286_CF	469	5958
RH|P|C30951	1286_CF	469	368
RH|P|C4023	1286_CF	469	1613
RH|P|C34046	1287_CC	75654	363
RH|P|C7216	1287_CC	75654	1317
RH|P|C462	1287_CC	75654	435902
RH|P|C38085	1287_CC	75654	266
RH|P|C26441	1287_CC	75654	526273
RH|P|C33465	1287_CC	75654	328
RH|P|C25336	1287_CC	75654	322
RH|P|C8044	1287_CC	75654	1424
RH|P|C2014	1287_CC	75654	3654
RH|P|C38781	1287_CC	75654	206148
RH|P|C15572	1287_CC	75654	4269
RH|P|C36698	1287_CC	75654	516673
RH|P|C9177	1287_CC	75654	609
RH|P|C2088	1287_CC	75654	129366
RH|P|C17769	1287_CC	75654	25568
RH|P|C11469	1287_CC	75654	1359
RH|P|C28974	1287_CC	75654	439022
RH|P|C20632	1287_CC	75654	1083
RH|P|C39436	1287_CC	75654	787
RH|P|C29336	1287_CC	75654	418649
RH|P|C39183	1287_CC	75654	752
RH|P|C37070	1287_CC	75654	6547
RH|P|C798	1287_CC	75654	262732
RH|P|C28616	1287_CC	75654	569
RH|P|C1385	1287_CC	75654	3257
RH|P|C30941	1287_CC	75654	627
RH|P|C36369	1287_CC	75654	16513
RH|P|C11573	1287_CC	75654	509991
RH|P|C27236	1287_CC	75654	402
RH|P|C21681	1287_CC	75654	370322
RH|P|C27630	1287_CC	75654	1145
RH|P|C29833	1287_CC	75654	89252
RH|P|C28833	1287_CC	75654	850
RH|P|C21736	1287_CC	75654	352497
RH|P|C4053	1287_CC	75654	333043
RH|P|C19109	1287_CC	75654	336
RH|P|C12981	1287_CC	75654	1199
RH|P|C16697	1287_CC	75654	320896
RH|P|C41722	1287_CC	75654	27505
RH|P|C16216	1287_CC	75654	338
RH|P|C24870	1287_CC	75654	351
RH|P|C26463	1287_CC	75654	279826
RH|P|C32497	1287_CC	75654	201830
RH|P|C6802	1287_CC	75654	116459
RH|P|C14884	1287_CC	75654	111768
RH|P|C4176	1287_CC	75654	106364
RH|P|C39862	1287_CC	75654	81778
RH|P|C13135	1287_CC	75654	82975
RH|P|C30679	1287_CC	75654	2845
RH|P|C31502	1287_CC	75654	279
RH|P|C32048	1287_CC	75654	54821
RH|P|C20028	1287_CC	75654	29303
RH|P|C15635	1287_CC	75654	711
RH|P|C37040	1287_CC	75654	31436
RH|P|C35783	1287_CC	75654	20605
RH|P|C4447	1287_CC	75654	18968
RH|P|C12361	1287_CC	75654	1524
RH|P|C32857	1287_CC	75654	13475
RH|P|C23607	1287_CC	75654	549
RH|P|C32677	1287_CC	75654	11701
RH|P|C21660	1287_CC	75654	8898
RH|P|C28623	1287_CC	75654	8247
RH|P|C18153	1287_CC	75654	304
RH|P|C7377	1287_CC	75654	7214
RH|P|C2336	1287_CC	75654	7106
RH|P|C36700	1287_CC	75654	5620
RH|P|C6510	1287_CC	75654	3591
RH|P|C30637	1287_CC	75654	3551
RH|P|C11646	1287_CC	75654	2797
RH|P|C16928	1287_CC	75654	1749
RH|P|C7837	1287_CC	75654	1233
RH|P|C22441	1286_BG	338	372595
RH|P|C7694	1286_BG	338	1194
RH|P|C17117	1286_BG	338	175170
RH|P|C25412	1286_BG	338	368
RH|P|C27497	1286_BG	338	261
RH|P|C8814	1286_BG	338	286961
RH|P|C16526	1286_BG	338	35450
RH|P|C26636	1286_BG	338	274517
RH|P|C9550	1286_BG	338	264495
RH|P|C3882	1286_BG	338	174689
RH|P|C23334	1286_BG	338	460
RH|P|C1282	1286_BG	338	263544
RH|P|C24557	1286_BG	338	929
RH|P|C1979	1286_BG	338	338
RH|P|C4425	1286_BG	338	243007
RH|P|C7705	1286_BG	338	2121
RH|P|C7662	1286_BG	338	44874
RH|P|C22581	1286_BG	338	32089
RH|P|C12662	1286_BG	338	94419
RH|P|C9244	1286_BG	338	249351
RH|P|C38378	1286_BG	338	1535
RH|P|C38783	1286_BG	338	496
RH|P|C31395	1286_BG	338	257398
RH|P|C6604	1286_BG	338	4673
RH|P|C16262	1286_BG	338	150
RH|P|C18734	1286_BG	338	1087
RH|P|C34699	1286_BG	338	231101
RH|P|C25001	1286_BG	338	986
RH|P|C35607	1286_BG	338	280
RH|P|C40509	1286_BG	338	29198
RH|P|C25259	1286_BG	338	220335
RH|P|C9544	1286_BG	338	5602
RH|P|C30333	1286_BG	338	213482
RH|P|C8964	1286_BG	338	353328
RH|P|C26775	1286_BG	338	212025
RH|P|C14009	1286_BG	338	353
RH|P|C12812	1286_BG	338	71771
RH|P|C653	1286_BG	338	234
RH|P|C12550	1286_BG	338	186365
RH|P|C40929	1286_BG	338	180810
RH|P|C18599	1286_BG	338	35058
RH|P|C20980	1286_BG	338	122939
RH|P|C7897	1286_BG	338	327
RH|P|C25094	1286_BG	338	78216
RH|P|C7761	1286_BG	338	55523
RH|P|C22488	1286_BG	338	115183
RH|P|C24276	1286_BG	338	64628
RH|P|C16495	1286_BG	338	278
RH|P|C10927	1286_BG	338	1277
RH|P|C31758	1286_BG	338	2898
RH|P|C36199	1286_BG	338	755
RH|P|C22985	1286_BG	338	53657
RH|P|C3662	1286_BG	338	402
RH|P|C20070	1286_BG	338	11957
RH|P|C40940	1286_BG	338	61416
RH|P|C11214	1286_BG	338	44725
RH|P|C10489	1286_BG	338	16316
RH|P|C24525	1286_BG	338	9091
RH|P|C36377	1286_BG	338	331
RH|P|C3295	1286_BG	338	2729
RH|P|C6400	1286_BG	338	1378
RH|P|C27722	1286_AY	1663	230783
RH|P|C23031	1286_AY	1663	1411105
RH|P|C28933	1286_AY	1663	1522
RH|P|C32789	1286_AY	1663	517285
RH|P|C39709	1286_AY	1663	79269
RH|P|C8763	1286_AY	1663	622
RH|P|C25290	1286_AY	1663	89347
RH|P|C7337	1286_AY	1663	239
RH|P|C24434	1286_AY	1663	205
RH|P|C23404	1286_AY	1663	1715
RH|P|C35708	1286_AY	1663	300761
RH|P|C9455	1286_AY	1663	297630
RH|P|C6910	1286_AY	1663	179142
RH|P|C28600	1286_AY	1663	150386
RH|P|C38242	1286_AY	1663	100886
RH|P|C26729	1286_AY	1663	63583
RH|P|C25643	1286_AY	1663	51674
RH|P|C5036	1286_AY	1663	398
RH|P|C8478	1286_AY	1663	479
RH|P|C22613	1286_AY	1663	42521
RH|P|C4925	1286_AY	1663	3073
RH|P|C2227	1286_AY	1663	1345
RH|P|C4130	Sample20_175	32644	5410
RH|P|C12865	1287_BZ	80864	231428
RH|P|C52	1287_BZ	80864	730
RH|P|C34351	1287_BZ	80864	257
RH|P|C20010	1287_BZ	80864	271087
RH|P|C36560	1287_BZ	80864	1179
RH|P|C1112	1287_BZ	80864	1442
RH|P|C21151	1287_BZ	80864	379499
RH|P|C37752	1287_BZ	80864	1113
RH|P|C14877	1287_BZ	80864	41567
RH|P|C29442	1287_BZ	80864	284795
RH|P|C9704	1287_BZ	80864	30608
RH|P|C249	1287_BZ	80864	274618
RH|P|C40702	1287_BZ	80864	1197
RH|P|C32852	1287_BZ	80864	290272
RH|P|C10385	1287_BZ	80864	870
RH|P|C7892	1287_BZ	80864	1756
RH|P|C9938	1287_BZ	80864	85673
RH|P|C36477	1287_BZ	80864	157085
RH|P|C34328	1287_BZ	80864	92048
RH|P|C8111	1287_BZ	80864	350
RH|P|C30684	1287_BZ	80864	323
RH|P|C24984	1287_BZ	80864	129124
RH|P|C16417	1287_BZ	80864	19751
RH|P|C15976	1287_BZ	80864	80290
RH|P|C40117	1287_BZ	80864	150733
RH|P|C28529	1287_BZ	80864	105423
RH|P|C38333	1287_BZ	80864	112280
RH|P|C41499	1287_BZ	80864	2633
RH|P|C41385	1287_BZ	80864	196533
RH|P|C20745	1287_BZ	80864	2407
RH|P|C16687	1287_BZ	80864	101431
RH|P|C32074	1287_BZ	80864	92769
RH|P|C19212	1287_BZ	80864	126992
RH|P|C2414	1287_BZ	80864	51545
RH|P|C40202	1287_BZ	80864	259
RH|P|C37258	1287_BZ	80864	666
RH|P|C40652	1287_BZ	80864	90040
RH|P|C38078	1287_BZ	80864	1182
RH|P|C5334	1287_BZ	80864	169232
RH|P|C20146	1287_BZ	80864	165981
RH|P|C41690	1287_BZ	80864	151082
RH|P|C39936	1287_BZ	80864	778
RH|P|C35706	1287_BZ	80864	2258
RH|P|C19555	1287_BZ	80864	103251
RH|P|C19680	1287_BZ	80864	253
RH|P|C26518	1287_BZ	80864	28605
RH|P|C16871	1287_BZ	80864	943
RH|P|C10884	1287_BZ	80864	355
RH|P|C33947	1287_BZ	80864	16873
RH|P|C5834	1287_BZ	80864	452
RH|P|C3318	1287_BZ	80864	142658
RH|P|C16415	1287_BZ	80864	139575
RH|P|C38417	1287_BZ	80864	134754
RH|P|C2180	1287_BZ	80864	131946
RH|P|C921	1287_BZ	80864	371
RH|P|C32583	1287_BZ	80864	270
RH|P|C40001	1287_BZ	80864	47707
